CustomerId,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
15600412,586,France,Male,52,5,0.0,2,1,1,50287.28,0
15600413,721,France,Male,41,2,170779.24,1,1,0,195418.72,0
15600414,623,Spain,Male,53,4,162825.57,1,0,0,69557.41,0
15600415,669,Spain,Female,39,6,66120.67,2,1,0,129555.76,0
15600416,753,France,Male,36,1,104437.01,2,0,0,131070.29,0
15600417,776,Germany,Male,34,3,0.0,1,1,1,64980.92,0
15600418,643,France,Female,49,5,159526.71,1,1,0,97062.87,0
15600419,779,Germany,Female,32,3,0.0,1,1,1,102552.89,0
15600420,659,France,Male,45,5,139290.27,2,1,0,52889.34,1
15600421,570,Spain,Female,41,7,99650.37,2,1,0,54544.13,0
15600422,594,France,Female,30,3,0.0,2,0,1,102867.89,0
15600423,509,France,Female,36,8,185113.98,4,1,0,76557.0,0
15600424,566,Spain,Female,41,3,194446.58,1,1,0,28657.46,1
15600425,616,France,Male,38,0,47881.34,2,0,1,57961.95,0
15600426,726,France,Female,62,9,0.0,1,1,1,53064.34,1
15600427,813,France,Female,44,2,220043.87,1,0,0,64865.82,1
15600428,519,Germany,Female,39,4,0.0,1,1,1,39464.0,1
15600429,687,France,Male,37,5,39997.88,1,1,0,80105.06,1
15600430,551,Germany,Male,38,8,132748.61,1,1,0,86804.98,1
15600431,695,France,Male,34,10,105688.47,2,0,1,72405.3,0
15600432,638,Germany,Male,32,4,0.0,2,1,1,63521.66,0
15600433,476,Spain,Male,48,4,115926.01,4,1,1,56506.01,1
15600434,738,France,Female,58,2,70734.83,2,1,1,88635.3,0
15600435,593,Germany,Female,36,3,129666.52,1,1,0,39379.82,0
15600436,599,France,Male,46,6,138121.24,1,1,1,176752.13,1
15600437,548,France,Male,34,1,67428.36,3,1,1,128098.38,0
15600438,588,Spain,Female,42,9,139468.62,2,1,1,26308.94,1
15600439,691,Spain,Male,27,2,86932.69,4,1,0,152819.87,0
15600440,632,Spain,Male,32,6,98158.62,1,0,1,89016.63,0
15600441,681,Spain,Male,31,5,0.0,3,1,1,87195.14,0
15600442,684,France,Male,39,1,0.0,2,0,0,64752.6,0
15600443,775,Germany,Male,28,3,124595.43,1,1,0,104012.39,0
15600444,617,France,Female,18,5,64880.46,1,1,0,62978.37,0
15600445,510,Spain,Female,26,6,81367.51,2,0,0,54790.81,0
15600446,751,Germany,Male,39,1,137782.74,2,1,0,62694.14,0
15600447,619,France,Male,32,3,127758.41,1,1,1,61827.98,0
15600448,756,Spain,Male,35,5,0.0,2,1,1,75353.54,0
15600449,686,Germany,Female,44,2,0.0,2,1,1,85831.8,0
15600450,638,Spain,Female,32,1,110436.29,2,1,0,26414.35,0
15600451,683,Germany,Male,40,7,184628.66,2,0,0,95780.58,0
15600452,835,Spain,Female,65,2,81402.21,3,1,0,71676.22,1
15600453,847,Germany,Male,37,7,147383.91,1,1,0,105214.83,0
15600454,657,France,Female,39,1,105042.66,2,1,1,83508.52,0
15600455,665,Germany,Male,45,10,97168.4,1,1,1,31073.57,0
15600456,752,France,Female,32,5,121159.11,1,0,1,83975.25,0
15600457,570,France,Male,34,6,99597.25,3,1,1,61813.29,0
15600458,682,Spain,Female,40,4,0.0,1,0,1,32915.97,0
15600459,648,Spain,Male,43,10,0.0,2,0,1,57593.86,1
15600460,680,Spain,Female,31,0,65109.76,1,1,1,45414.41,0
15600461,571,France,Male,47,2,134010.04,2,1,0,101100.31,0
15600462,499,France,Male,58,8,0.0,2,1,1,141765.77,0
15600463,453,Spain,Female,20,5,89145.37,1,0,0,88330.73,0
15600464,544,France,Female,45,5,133647.45,1,0,0,103895.39,0
15600465,606,France,Male,40,5,160075.91,2,1,1,49281.18,0
15600466,622,France,Male,38,5,40333.39,2,1,1,102232.22,0
15600467,834,Spain,Female,45,7,128249.78,2,1,0,61414.85,0
15600468,755,France,Female,56,5,93913.82,1,1,1,34823.0,0
15600469,559,France,Male,44,2,0.0,2,1,0,71498.28,0
15600470,683,Germany,Male,52,9,208948.19,2,1,0,86824.13,0
15600471,611,France,Male,41,1,0.0,2,0,1,127484.38,0
15600472,623,Germany,Male,45,10,157212.4,2,1,0,65349.91,0
15600473,668,Germany,Female,35,4,0.0,1,1,0,47184.06,0
15600474,709,Germany,Female,41,5,0.0,2,0,1,90082.59,0
15600475,618,France,Female,38,7,72247.93,2,1,0,73727.5,0
15600476,751,France,Male,42,9,134385.25,1,0,1,58565.5,0
15600477,542,France,Female,23,7,106971.24,2,1,1,84338.1,0
15600478,651,Spain,Male,29,1,192933.77,1,0,1,123142.47,0
15600479,897,France,Female,54,7,109300.54,2,1,0,71994.86,0
15600480,671,France,Female,56,8,0.0,2,1,1,240000.0,0
15600481,786,France,Male,22,7,150934.64,1,0,1,44854.11,0
15600482,659,Spain,Male,35,4,113383.17,1,0,1,81792.67,1
15600483,705,Spain,Male,33,1,119824.8,1,1,1,96523.79,0
15600484,645,France,Female,44,1,129039.3,2,1,0,36123.58,0
15600485,634,Germany,Male,40,8,0.0,2,1,1,79660.31,0
15600486,576,France,Male,48,9,0.0,1,0,0,40088.3,0
15600487,691,Spain,Male,26,6,0.0,2,1,1,56142.61,0
15600488,569,Spain,Female,45,9,0.0,2,1,0,53880.14,0
15600489,713,Germany,Male,37,0,151870.25,1,1,1,53466.29,0
15600490,753,Spain,Male,33,10,88065.61,1,1,0,240000.0,1
15600491,685,France,Male,46,2,0.0,1,0,1,68518.55,0
15600492,623,France,Female,38,4,0.0,2,1,1,102373.73,0
15600493,693,Germany,Male,40,2,60603.64,3,1,1,48842.2,0
15600494,621,Germany,Male,56,4,90054.3,1,1,0,89522.75,0
15600495,739,France,Male,42,1,97516.2,2,1,1,41415.11,0
15600496,476,France,Female,62,5,0.0,1,1,0,202548.13,1
15600497,618,France,Male,18,1,0.0,2,1,1,101548.16,0
15600498,461,France,Male,41,1,173853.72,2,1,0,93626.74,0
15600499,508,Spain,Female,29,9,73220.92,2,1,0,64326.58,0
15600500,780,France,Male,31,1,74466.41,1,0,1,85519.43,0
15600501,735,Spain,Female,34,4,0.0,1,1,0,172253.27,0
15600502,582,France,Female,51,5,101939.78,1,1,0,70312.51,1
15600503,507,Germany,Male,37,4,16906.63,1,1,0,87948.43,0
15600504,368,Spain,Female,28,5,104995.67,2,1,1,44050.33,0
15600505,598,Spain,Female,48,8,0.0,2,0,1,135952.82,0
15600506,880,Spain,Male,28,3,122715.68,2,1,1,82506.25,0
15600507,691,France,Male,59,4,54191.1,1,0,1,93747.44,0
15600508,597,France,Male,27,2,0.0,1,1,0,49476.3,0
15600509,694,Germany,Female,38,3,196865.58,3,1,0,45676.01,0
15600510,502,Spain,Male,62,9,0.0,2,0,1,65008.78,0
15600511,622,Spain,Female,37,2,0.0,3,1,1,101043.93,1
15600512,659,Germany,Female,46,2,0.0,2,1,1,93731.41,1
15600513,642,France,Female,40,0,121811.91,1,0,1,83951.05,0
15600514,725,France,Male,41,10,0.0,2,1,1,42644.96,0
15600515,683,Spain,Male,32,2,187964.51,4,1,0,45029.84,0
15600516,713,Germany,Female,46,2,135120.95,2,0,0,78814.76,0
15600517,585,Germany,Male,56,9,0.0,1,1,0,24621.55,1
15600518,735,Germany,Male,20,9,118925.64,2,1,1,52465.99,0
15600519,805,Spain,Female,31,6,105473.44,2,1,0,92674.99,0
15600520,558,Spain,Male,35,3,95954.41,2,0,1,156762.58,0
15600521,566,France,Male,31,6,0.0,2,1,1,78006.75,0
15600522,777,Spain,Male,48,8,104830.96,4,1,0,114422.21,1
15600523,632,France,Male,34,4,0.0,1,1,1,110923.5,1
15600524,783,France,Male,42,8,0.0,2,1,0,56168.71,0
15600525,608,Spain,Female,57,5,112013.5,2,1,0,169928.06,1
15600526,788,France,Male,21,7,0.0,1,0,1,102067.82,0
15600527,662,France,Female,44,7,34258.34,3,0,0,84833.22,0
15600528,675,Germany,Female,40,4,92534.66,1,0,0,144286.84,0
15600529,799,Spain,Male,40,4,155859.64,2,1,1,120677.65,0
15600530,616,France,Female,31,8,170119.29,1,1,0,107296.27,0
15600531,561,Germany,Male,37,3,109367.29,1,1,1,38995.25,0
15600532,607,Germany,Male,41,7,85133.35,1,0,0,91481.89,0
15600533,693,France,Female,39,2,0.0,1,1,1,81587.2,0
15600534,501,Germany,Male,49,7,33302.46,1,1,1,76918.77,0
15600535,711,Germany,Female,29,2,116368.63,2,0,1,107624.1,0
15600536,599,Spain,Male,26,5,0.0,1,1,1,57030.57,0
15600537,759,Germany,Female,19,6,0.0,2,1,0,118204.57,0
15600538,423,Spain,Female,43,1,127210.39,4,1,0,73142.25,1
15600539,575,Spain,Male,49,0,122192.98,1,1,1,105701.92,0
15600540,490,France,Male,28,2,0.0,1,1,0,39568.35,0
15600541,572,Spain,Female,27,1,156202.97,1,1,0,84671.75,1
15600542,674,Germany,Female,62,3,137553.12,2,0,0,31305.36,0
15600543,633,France,Male,55,6,236200.72,2,1,0,140070.03,0
15600544,626,Germany,Female,56,3,0.0,1,1,1,85884.23,1
15600545,635,Germany,Male,45,8,115535.73,2,1,0,66497.02,0
15600546,669,France,Female,49,5,82610.05,1,0,1,95896.33,0
15600547,554,France,Female,38,2,149605.99,2,1,1,73537.93,0
15600548,717,Germany,Female,25,0,108308.98,2,1,0,45610.78,0
15600549,713,France,Female,26,0,0.0,3,1,1,69750.44,0
15600550,687,Spain,Male,41,10,138115.5,1,1,0,62191.84,0
15600551,703,France,Male,51,7,145519.06,1,1,0,52541.99,0
15600552,678,Spain,Female,39,9,129371.01,2,1,1,58260.21,0
15600553,843,Spain,Female,48,0,0.0,1,1,0,67220.56,0
15600554,642,France,Female,40,2,0.0,2,1,1,118285.53,0
15600555,621,Germany,Male,44,3,0.0,2,1,1,123622.43,0
15600556,578,France,Male,49,1,9834.91,1,1,1,96009.79,0
15600557,552,France,Female,56,4,125079.99,1,1,1,140837.81,1
15600558,532,Germany,Male,44,10,78510.95,4,1,1,157767.06,1
15600559,566,France,Male,62,8,51086.29,1,1,0,237510.74,0
15600560,643,Spain,Male,38,3,104274.26,2,1,0,48791.97,1
15600561,682,Germany,Male,56,8,68677.44,1,0,0,110929.53,0
15600562,655,France,Female,47,2,108850.94,1,0,0,109513.91,0
15600563,577,France,Female,21,4,141960.33,2,1,1,90168.7,0
15600564,736,Spain,Male,57,8,139024.7,1,1,0,59627.68,1
15600565,720,France,Female,31,9,146410.92,1,1,0,111673.92,0
15600566,635,Germany,Female,38,7,150245.07,2,0,1,177132.12,1
15600567,588,France,Male,51,4,0.0,3,0,1,157578.14,0
15600568,702,Spain,Male,33,2,0.0,1,0,1,151809.68,0
15600569,668,France,Male,40,5,138595.5,2,1,1,81682.33,0
15600570,512,France,Male,48,8,149737.0,1,0,1,27189.47,0
15600571,644,Germany,Female,32,4,107982.83,1,1,1,79773.85,0
15600572,675,France,Male,38,5,0.0,1,0,0,60809.49,0
15600573,565,Germany,Male,37,6,139263.84,1,1,1,217678.37,0
15600574,668,France,Female,52,6,0.0,2,1,1,81989.12,0
15600575,512,France,Female,58,4,57097.51,1,1,0,68493.04,0
15600576,777,France,Male,29,2,87493.25,1,1,1,80523.81,0
15600577,769,Germany,Female,42,10,100188.15,1,1,0,100327.93,1
15600578,626,Spain,Female,35,10,129894.09,2,0,1,76162.36,0
15600579,685,France,Female,41,9,0.0,3,1,1,77355.68,1
15600580,421,Spain,Male,60,2,0.0,1,1,0,125534.6,1
15600581,540,Spain,Male,45,4,97002.81,1,1,0,36588.98,0
15600582,622,France,Male,35,4,194414.04,1,1,1,105356.9,0
15600583,548,France,Female,26,0,0.0,4,1,1,64285.31,1
15600584,718,France,Female,52,5,166226.03,2,1,1,129830.2,0
15600585,840,France,Male,36,6,128573.16,1,0,0,74292.25,0
15600586,538,Germany,Female,32,7,85963.36,1,1,1,56940.45,1
15600587,570,France,Male,44,2,0.0,2,1,1,86731.04,0
15600588,672,France,Male,47,5,107488.1,1,0,1,59502.94,1
15600589,803,Germany,Male,37,3,0.0,1,1,1,148701.53,0
15600590,534,France,Female,31,1,110584.52,1,1,0,91326.68,1
15600591,674,Spain,Female,56,5,98946.07,2,1,1,48892.04,0
15600592,823,Germany,Male,49,2,68588.81,2,1,0,58193.35,1
15600593,493,France,Male,52,8,79527.41,1,1,1,74000.79,0
15600594,528,Germany,Female,37,5,0.0,2,1,1,72815.32,0
15600595,610,France,Male,32,8,127642.67,2,1,1,85729.7,0
15600596,601,Spain,Male,35,2,111163.33,4,0,0,40906.53,0
15600597,727,France,Male,24,6,95846.55,3,1,0,180260.73,0
15600598,673,Spain,Male,37,3,0.0,1,1,0,61722.6,0
15600599,481,Spain,Male,34,8,131957.41,1,1,1,53791.79,0
15600600,699,Germany,Female,40,9,93728.37,3,0,0,48180.91,1
15600601,595,Germany,Female,42,3,0.0,2,0,0,48915.54,0
15600602,771,Germany,Female,42,5,142375.46,1,0,1,109397.42,0
15600603,590,France,Male,35,5,104686.91,2,1,0,62756.06,0
15600604,590,Spain,Male,28,2,113005.06,1,1,1,40159.07,0
15600605,701,France,Male,25,0,151852.88,2,0,1,61682.13,0
15600606,722,Spain,Female,43,8,0.0,3,1,0,88140.75,0
15600607,693,Germany,Male,42,0,0.0,1,1,1,107398.9,0
15600608,490,France,Female,26,0,170012.22,1,0,1,42485.73,0
15600609,701,France,Male,57,1,63473.89,1,1,1,26083.6,0
15600610,552,France,Male,50,5,184326.83,1,0,1,45675.41,0
15600611,672,France,Male,30,8,0.0,2,1,1,185168.71,0
15600612,515,Germany,Female,44,10,96847.62,2,1,0,27217.41,0
15600613,692,France,Female,39,10,0.0,1,0,1,46010.88,0
15600614,573,Spain,Male,44,10,0.0,3,1,0,84352.22,0
15600615,528,France,Female,43,6,170253.38,3,1,1,224828.91,1
15600616,718,France,Male,48,5,73513.84,1,1,1,62384.99,0
15600617,673,France,Female,57,0,79623.1,1,0,0,88670.5,0
15600618,592,France,Male,44,5,74618.45,2,1,0,135910.26,1
15600619,788,Germany,Female,47,6,227186.27,3,1,1,48966.97,0
15600620,608,France,Female,57,7,235941.93,1,1,0,162895.57,0
15600621,653,Germany,Male,35,3,0.0,2,1,0,50788.48,1
15600622,676,Germany,Male,31,3,0.0,3,1,0,106269.5,0
15600623,591,France,Female,48,9,139106.38,2,1,0,240000.0,0
15600624,695,France,Male,28,9,148389.15,2,1,1,56960.79,0
15600625,599,France,Male,32,8,181346.14,3,1,0,73654.45,0
15600626,611,France,Male,58,4,125860.93,1,0,1,63092.36,0
15600627,779,Germany,Male,22,3,48860.25,3,1,1,73077.76,0
15600628,551,France,Female,44,5,107559.98,2,0,1,62475.87,0
15600629,421,France,Female,25,4,148634.37,1,1,0,105963.27,0
15600630,803,Germany,Female,46,8,119026.99,3,1,1,80752.91,0
15600631,892,France,Male,61,7,0.0,2,1,1,89416.03,0
15600632,611,Spain,Female,30,1,129174.36,2,1,1,74111.76,0
15600633,466,Spain,Female,18,10,0.0,1,1,0,74118.74,1
15600634,621,Germany,Female,45,5,133093.57,2,0,1,80328.03,1
15600635,623,France,Male,34,3,0.0,1,1,1,78368.65,0
15600636,632,France,Female,39,4,0.0,2,1,1,66014.84,0
15600637,544,France,Male,45,8,94587.73,2,1,0,107131.28,0
15600638,705,Spain,Female,47,3,63555.43,2,1,0,71360.51,0
15600639,700,France,Male,47,7,174084.94,3,1,0,98574.37,1
15600640,508,France,Male,41,6,161713.43,1,1,0,91557.0,1
15600641,716,Germany,Female,46,2,0.0,2,1,1,158583.2,0
15600642,845,Germany,Male,39,6,0.0,2,1,1,44999.39,0
15600643,666,Germany,Male,37,2,158313.47,2,1,1,78927.17,0
15600644,618,France,Female,41,8,90289.99,2,1,1,92257.87,0
15600645,637,Spain,Male,47,2,0.0,1,1,1,110085.87,0
15600646,708,France,Male,34,3,159164.86,1,1,0,63581.49,0
15600647,486,Spain,Male,43,1,99571.1,1,1,0,131504.01,0
15600648,666,France,Male,36,3,0.0,1,1,0,31554.27,0
15600649,613,Spain,Male,33,3,145421.41,2,0,0,81903.89,0
15600650,826,Spain,Female,53,4,0.0,1,1,1,159891.38,0
15600651,633,France,Male,45,1,0.0,1,1,0,76614.96,1
15600652,808,Spain,Female,45,7,109927.52,1,1,1,63885.0,1
15600653,545,France,Male,31,2,0.0,2,1,0,122953.73,0
15600654,706,France,Female,38,4,100353.78,1,0,1,72275.04,0
15600655,680,France,Male,48,3,179536.0,1,1,0,38765.32,1
15600656,567,Germany,Male,45,10,119834.6,1,1,1,103034.75,1
15600657,667,France,Female,69,6,106311.02,1,1,1,53380.55,0
15600658,765,France,Male,43,9,0.0,3,0,0,105399.72,1
15600659,619,Spain,Male,34,4,111943.77,1,1,0,115671.09,1
15600660,489,Spain,Female,36,8,80496.79,1,1,1,139283.83,1
15600661,648,France,Female,32,3,0.0,1,0,0,98260.56,0
15600662,564,Germany,Female,34,5,243071.49,2,1,0,108008.92,0
15600663,617,France,Female,42,1,170069.78,3,1,1,72484.54,0
15600664,642,France,Male,36,2,0.0,2,1,1,129269.56,0
15600665,488,Spain,Female,56,6,0.0,2,1,0,124652.44,1
15600666,497,Spain,Male,51,4,116118.4,2,1,0,120397.75,0
15600667,696,France,Female,51,9,146174.68,1,1,1,112191.84,0
15600668,600,France,Female,38,5,73891.82,2,1,1,54503.42,1
15600669,406,France,Male,51,6,107231.71,1,0,1,139224.08,0
15600670,725,France,Female,52,1,100749.84,1,1,1,106987.77,0
15600671,676,France,Male,59,6,70517.55,2,0,1,22653.77,0
15600672,582,France,Female,35,0,147415.44,1,1,1,145925.97,0
15600673,525,France,Male,41,4,147654.46,1,1,1,72165.43,0
15600674,729,France,Male,33,1,88786.09,1,1,0,86242.18,0
15600675,683,Spain,Male,70,5,0.0,2,1,1,68841.1,0
15600676,876,Germany,Male,39,7,0.0,2,0,1,109529.37,0
15600677,690,Germany,Female,55,7,0.0,2,0,0,90689.54,1
15600678,687,France,Male,43,9,0.0,2,1,0,72059.16,0
15600679,634,Spain,Male,51,3,139518.79,1,1,1,34459.21,1
15600680,728,France,Male,41,8,0.0,2,1,1,166523.58,0
15600681,709,Spain,Female,51,10,166867.94,2,1,0,70306.91,0
15600682,769,France,Female,44,6,102189.6,1,0,1,46867.08,1
15600683,600,Spain,Female,60,0,126543.67,1,0,1,240000.0,1
15600684,609,France,Female,44,8,98836.34,1,0,0,129977.58,0
15600685,604,Spain,Female,33,3,0.0,2,1,1,61020.61,0
15600686,725,France,Female,47,0,0.0,2,0,0,41460.97,0
15600687,792,Spain,Female,41,10,122175.0,2,0,0,74557.4,0
15600688,606,Germany,Female,30,4,90605.19,4,1,0,145288.15,0
15600689,610,France,Female,45,8,0.0,2,1,0,43249.79,0
15600690,680,Spain,Male,34,3,0.0,1,1,1,69883.41,0
15600691,627,France,Male,38,0,131316.17,1,1,0,139568.11,0
15600692,740,Germany,Female,41,5,0.0,1,1,0,32275.69,0
15600693,436,France,Female,19,3,98077.81,1,1,0,47898.39,0
15600694,571,Germany,Female,36,7,143881.33,1,0,1,68087.93,0
15600695,576,Spain,Male,51,7,0.0,1,1,1,65398.82,0
15600696,430,France,Male,39,9,68622.65,1,1,0,93505.35,0
15600697,558,Germany,Female,20,6,0.0,1,0,0,29454.13,0
15600698,563,Spain,Female,40,7,0.0,2,1,1,98925.23,1
15600699,631,Germany,Female,46,10,78775.33,1,1,0,69328.01,1
15600700,756,France,Female,38,10,0.0,1,1,1,92011.31,0
15600701,627,France,Female,38,8,191986.22,2,1,0,47114.96,1
15600702,552,France,Male,36,6,5000.0,1,1,1,37558.4,0
15600703,645,France,Female,48,7,164693.26,2,0,1,57637.79,0
15600704,750,France,Female,32,9,130716.73,1,1,0,74645.43,0
15600705,557,Spain,Male,47,6,0.0,1,0,1,63622.55,0
15600706,563,Germany,Male,38,6,53943.59,1,1,0,43192.81,0
15600707,703,Germany,Female,55,10,87547.85,1,1,1,47416.33,0
15600708,629,France,Male,36,8,0.0,2,1,1,58360.89,0
15600709,712,France,Female,29,5,159098.1,1,0,1,195522.78,0
15600710,649,Spain,Female,48,6,72330.73,2,1,1,121085.41,0
15600711,717,Germany,Female,46,0,104119.75,2,1,1,79290.22,0
15600712,552,Spain,Female,46,5,113521.01,2,1,0,73988.07,0
15600713,649,Germany,Female,50,8,155543.52,2,0,1,131404.58,0
15600714,630,France,Male,30,3,33234.1,1,1,0,78297.43,0
15600715,534,Germany,Male,32,5,0.0,2,1,0,77211.32,0
15600716,501,Germany,Female,56,5,125130.73,1,1,1,45863.39,0
15600717,715,France,Female,46,9,182881.99,2,0,0,128890.72,0
15600718,617,Germany,Female,36,3,119309.12,1,1,1,61181.45,0
15600719,553,France,Female,22,4,67387.13,3,1,0,52895.88,0
15600720,641,France,Male,27,2,80076.31,1,1,1,76638.74,0
15600721,757,France,Female,30,1,64952.88,2,1,1,164431.84,0
15600722,433,Germany,Male,35,6,57362.23,1,0,1,84845.81,0
15600723,508,Germany,Male,44,7,70696.84,1,0,0,49379.08,0
15600724,562,France,Male,26,6,0.0,2,1,0,67961.39,1
15600725,789,Spain,Female,35,10,146394.18,2,0,0,109425.58,0
15600726,677,Germany,Female,27,7,0.0,1,1,1,106488.37,0
15600727,723,France,Female,36,0,146462.31,1,1,0,65006.29,0
15600728,542,France,Male,67,6,142906.58,3,1,0,34424.2,1
15600729,544,France,Male,54,1,103812.79,1,1,1,81580.32,0
15600730,693,France,Male,47,0,0.0,2,1,0,95821.4,0
15600731,656,Spain,Female,35,2,0.0,1,1,1,87502.47,0
15600732,702,Spain,Female,29,8,51135.34,1,1,0,149778.78,0
15600733,632,France,Male,40,1,94792.59,2,1,1,164933.07,0
15600734,676,France,Female,24,10,97611.26,1,1,1,154187.32,0
15600735,665,France,Male,48,6,102724.71,2,1,0,54408.42,0
15600736,724,France,Male,39,3,70172.12,1,1,1,88262.06,0
15600737,727,France,Female,41,0,0.0,1,1,1,57486.55,0
15600738,496,France,Male,23,3,137026.67,1,1,0,70217.81,0
15600739,437,France,Female,42,10,0.0,1,1,0,96638.16,0
15600740,745,France,Male,38,4,103836.09,3,1,1,49931.4,0
15600741,763,France,Male,30,1,0.0,1,0,1,84576.91,0
15600742,553,France,Female,43,10,147787.41,2,0,1,43512.69,1
15600743,473,Germany,Male,37,0,132596.43,2,1,0,81011.69,0
15600744,659,France,Female,44,5,175526.45,1,1,1,60309.87,0
15600745,738,France,Female,48,3,138129.22,2,0,1,62281.57,0
15600746,821,France,Female,29,4,135303.95,2,0,0,76027.87,0
15600747,699,Spain,Female,42,5,0.0,1,1,1,87574.73,0
15600748,615,France,Female,42,4,124006.31,2,1,0,49517.44,0
15600749,565,Germany,Male,55,9,156909.28,3,1,1,88953.02,1
15600750,651,France,Male,50,0,0.0,1,1,0,71440.99,0
15600751,622,France,Male,37,6,0.0,1,1,0,56320.25,1
15600752,554,Germany,Female,36,6,0.0,3,1,0,89055.65,1
15600753,845,Germany,Male,43,10,96181.4,1,0,1,115459.21,0
15600754,820,Spain,Male,29,10,100779.5,1,1,1,192199.63,0
15600755,758,France,Male,30,4,0.0,1,0,0,42977.26,0
15600756,563,France,Male,36,6,0.0,2,1,1,132703.18,0
15600757,731,Spain,Male,18,1,0.0,3,1,0,62374.57,0
15600758,711,France,Male,30,8,183128.71,2,1,0,88723.21,0
15600759,692,France,Male,37,10,108431.98,2,0,0,44740.41,0
15600760,769,Spain,Female,71,9,107647.03,1,1,1,97018.68,0
15600761,710,France,Female,34,6,166339.4,2,1,1,54911.1,0
15600762,720,Germany,Male,48,9,0.0,1,1,1,77182.93,1
15600763,711,France,Male,39,5,96500.86,3,1,1,55213.34,0
15600764,682,France,Male,46,1,97856.48,1,1,1,57229.39,0
15600765,481,Spain,Male,29,4,30841.47,2,1,0,54461.05,1
15600766,658,France,Male,24,0,0.0,1,1,0,177095.54,0
15600767,597,France,Male,56,2,90821.03,2,1,0,51150.09,1
15600768,528,France,Female,26,5,0.0,2,1,0,114288.67,0
15600769,810,France,Male,57,4,113882.13,1,1,0,67040.58,0
15600770,814,France,Female,37,0,121145.03,1,1,1,56005.02,0
15600771,779,France,Female,32,3,0.0,1,1,1,87378.75,0
15600772,674,France,Male,35,4,72975.63,1,1,0,117890.5,0
15600773,778,France,Male,59,3,108380.11,1,1,1,50133.98,0
15600774,651,Spain,Male,33,5,121522.61,4,0,1,213141.86,0
15600775,669,France,Male,37,3,154740.37,1,1,0,172102.12,0
15600776,546,Spain,Female,52,4,0.0,1,1,0,75879.21,0
15600777,688,France,Male,46,5,142990.43,1,1,0,95110.63,0
15600778,656,France,Male,64,2,0.0,1,1,1,89604.37,0
15600779,526,Spain,Male,54,8,64021.9,3,0,1,79174.4,1
15600780,645,Spain,Female,33,2,127036.88,2,1,0,106678.86,1
15600781,642,France,Male,55,10,0.0,2,1,0,56575.34,0
15600782,821,France,Female,20,3,149386.27,2,1,1,135393.5,0
15600783,735,Spain,Female,49,1,78914.27,2,1,1,65960.01,0
15600784,651,France,Male,34,5,116411.81,1,1,0,100001.13,0
15600785,674,France,Male,48,9,139176.71,1,1,1,73534.82,0
15600786,654,Germany,Female,63,5,0.0,2,1,0,57018.79,0
15600787,631,Spain,Female,23,3,0.0,2,1,0,46213.94,0
15600788,547,Germany,Male,51,9,0.0,1,0,1,67527.66,0
15600789,636,France,Male,50,5,5000.0,1,0,1,69880.8,0
15600790,579,Spain,Female,48,5,83159.74,1,0,0,125443.84,1
15600791,531,France,Male,30,1,128051.38,2,1,1,59020.14,0
15600792,699,Spain,Male,40,7,183079.69,1,1,0,122190.54,0
15600793,687,France,Female,30,1,31781.95,1,1,1,40716.84,0
15600794,480,Germany,Male,46,8,142630.84,1,0,0,58817.66,1
15600795,638,Germany,Female,27,8,0.0,1,1,1,119113.45,0
15600796,745,France,Male,36,6,116260.39,2,1,0,101395.03,0
15600797,751,Germany,Female,48,5,96443.11,1,0,0,80822.65,0
15600798,747,Spain,Male,33,9,0.0,2,1,0,38898.92,1
15600799,654,France,Male,37,2,0.0,2,1,1,109033.21,0
15600800,570,France,Female,31,1,0.0,2,1,1,59704.38,1
15600801,547,France,Male,44,10,95772.51,1,1,0,95879.64,0
15600802,683,Germany,Female,39,2,162395.21,1,1,1,65902.3,0
15600803,686,Germany,Female,33,9,107245.37,2,1,1,67487.6,0
15600804,772,France,Male,34,1,154650.15,1,1,0,62461.47,0
15600805,754,France,Male,43,4,179004.46,1,1,0,180055.25,0
15600806,637,Germany,Male,29,8,0.0,2,1,0,60361.6,0
